"term" "freq"
"the back of your" 78
"the base of the" 127
"the battle of the" 69
"the beauty of the" 114
"the beginning of a" 138
"the beginning of the" 523
"the beginning of this" 74
"the benefit of the" 107
"the best and most" 57
"the best day ever" 112
"the best day of" 160
"the best i can" 99
"the best i love" 59
"the best in the" 194
"the best is yet" 51
"the best kind of" 69
"the best of it" 78
"the best of luck" 103
"the best of me" 112
"the best of my" 59
"the best of the" 220
"the best out of" 70
"the best part about" 110
"the best part is" 102
"the best part of" 305
"the best place to" 155
"the best show on" 51
"the best team in" 68
"the best thing about" 151
"the best thing ever" 105
"the best thing i" 66
"the best thing that" 72
"the best thing to" 112
"the best things in" 66
"the best time to" 118
"the best way to" 805
"the best ways to" 61
"the best you can" 64
"the better part of" 88
"the big bang theory" 79
"the blink of an" 58
"the body of the" 55
"the bottom line is" 82
"the bottom of a" 105
"the bottom of my" 141
"the bottom of the" 854
"the bottom of this" 101
"the bottom of your" 51
"the bulk of the" 63
"the case of the" 103
"the cause of the" 86
"the center of the" 325
"the centre of the" 117
"the challenge is to" 63
"the chance to win" 87
"the contents of the" 51
"the context of the" 66
"the corner of the" 85
"the cost of the" 80
"the course of a" 72
"the course of the" 186
"the cover of the" 53
"the creation of a" 55
"the creation of the" 56
"the day after the" 57
"the day i was" 53
"the day if you" 92
"the day of the" 168
"the day that i" 53
"the day to day" 60
"the day when i" 56
"the day with a" 55
"the day with my" 61
"the details of the" 66
"the difference between a" 175
"the difference between the" 83
"the dining room table" 51
"the direction of the" 74
"the door to the" 53
"the easiest way to" 68
"the edge of my" 69
"the edge of the" 277
"the edges of the" 125
"the end of a" 247
"the end of an" 51
"the end of april" 75
"the end of each" 69
"the end of his" 74
"the end of it" 130
"the end of july" 55
"the end of june" 64
"the end of last" 60
"the end of march" 63
"the end of may" 92
"the end of my" 171
"the end of our" 89
"the end of that" 76
"the end of the" 3499
"the end of their" 51
"the end of this" 407
"the end of your" 85
"the ends of the" 67
"the entrance to the" 53
"the exact same thing" 89
"the eye of the" 73
"the eyes of the" 80
"the face of the" 180
"the fact is that" 67
"the fact that a" 57
"the fact that he" 169
"the fact that i" 633
"the fact that i'm" 115
"the fact that it" 196
"the fact that it's" 65
"the fact that my" 138
"the fact that she" 100
"the fact that the" 453
"the fact that there" 85
"the fact that they" 147
"the fact that this" 92
"the fact that we" 187
"the fact that you" 173
"the fate of the" 52
"the feeling is mutual" 51
"the finishing touches on" 74
"the first book in" 51
"the first day of" 461
"the first draft of" 51
"the first half of" 160
"the first of many" 72
"the first of the" 118
"the first one i" 79
"the first one is" 57
"the first one to" 61
"the first part of" 121
"the first people to" 58
"the first person to" 98
"the first place i" 56
"the first place na" 56
"the first round of" 111
"the first step to" 54
"the first thing i" 227
"the first thing that" 100
"the first thing you" 79
"the first time and" 165
"the first time ever" 131
"the first time he" 63
"the first time i" 671
"the first time i've" 125
"the first time in" 838
"the first time it" 80
"the first time on" 60
"the first time since" 213
"the first time that" 114
"the first time the" 100
"the first time this" 146
"the first time today" 89
"the first time we" 88
"the first time you" 66
"the first to know" 53
"the first week of" 121
"the floor of the" 52
"the follow have a" 93
"the follow hope you" 54
"the follow hope you're" 65
"the follow i look" 57
"the follow i love" 59
"the follow look forward" 51
"the follow looking forward" 154
"the form of a" 161
"the four of us" 51
"the fourth be with" 135
"the front of the" 343
"the front page of" 60
"the funny thing is" 82
"the future of the" 126
"the girl in the" 53
"the girl with the" 121
"the goal is to" 91
"the good news is" 221
"the good ol days" 52
"the good old days" 81
"the good the bad" 58
"the grand opening of" 54
"the great thing about" 75
"the grocery store and" 62
"the guy in the" 81
"the guy with the" 52
"the hall of fame" 78
"the hands of the" 112
"the hang of it" 93
"the hardest part of" 57
"the have a great" 68
"the head of the" 144
"the head with a" 51
"the heart of the" 210
"the heat of the" 73
"the heck out of" 64
"the height of the" 62
"the help of a" 54
"the help of the" 56
"the here and now" 53
"the highlight of my" 74
"the highlight of the" 52
"the hilltop on twitter" 86
"the history of the" 237
"the home of the" 63
"the house of blues" 57
"the idea is to" 68
"the idea of a" 151
"the idea of the" 89
"the ides of march" 55
"the image of the" 57
"the impact of the" 51
"the importance of the" 63
"the inside of my" 57
"the inside of the" 179
"the is going on" 67
"the is wrong with" 66
"the key to success" 83
"the kids and i" 72
"the kids in the" 52
"the kind of person" 64
"the kind of thing" 53
"the land of the" 78
"the last couple of" 300
"the last day of" 355
"the last day to" 138
"the last few days" 233
"the last few months" 139
"the last few weeks" 196
"the last few years" 203
"the last of my" 51
"the last of the" 176
"the last thing i" 153
"the last time i" 465
"the last time the" 57
"the last time we" 99
"the last time you" 194
"the last two days" 104
"the last two weeks" 94
"the last two years" 111
"the last week of" 95
"the late s and" 53
"the leader of the" 63
"the left of the" 59
"the left side of" 111
"the length of the" 94
"the library of congress" 54
"the life of a" 161
"the life of me" 84
"the life of the" 130
"the light of day" 85
"the light of the" 100
"the link to the" 105
"the list goes on" 115
"the lives of others" 54
"the lives of the" 51
"the living room and" 70
"the location of the" 60
"the look of the" 61
"the look out for" 87
"the lord of the" 70
"the love and support" 59
"the love of my" 115
"the majority of my" 51
"the majority of the" 224
"the man in the" 79
"the market for a" 60
"the meaning of life" 64
"the meaning of the" 58
"the members of the" 85
"the men and women" 61
"the mention have a" 59
"the middle of a" 305
"the middle of my" 69
"the middle of nowhere" 90
"the middle of the" 1122
"the midst of a" 64
"the midst of the" 74
"the moms out there" 102
"the month of april" 60
"the month of may" 80
"the mood for a" 54
"the mood for some" 55
"the more i think" 56
"the more the merrier" 53
"the most important part" 53
"the most important thing" 206
"the most important things" 56
"the most of it" 87
"the most of the" 54
"the most out of" 87
"the most part i" 70
"the mothers out there" 65
"the name of a" 88
"the name of my" 53
"the name of that" 51
"the name of the" 542
"the names of the" 95
"the nature of the" 110
"the need for a" 64
"the needs of the" 73
"the new england patriots" 57
"the new season of" 56
"the new year i" 51
"the new year with" 55
"the new york times" 293
"the news of the" 52
"the next best thing" 83
"the next big thing" 88
"the next couple of" 249
"the next couple weeks" 53
"the next day and" 102
"the next day i" 136
"the next day or" 55
"the next day we" 55
"the next few days" 341
"the next few hours" 53
"the next few months" 147
"the next few weeks" 279
"the next few years" 83
"the next generation of" 52
"the next morning i" 57
"the next time i" 123
"the next time you" 112
"the next two days" 80
"the next two weeks" 117
"the next week or" 79
"the night before and" 53
"the night before the" 52
"the number of people" 134
"the older i get" 67
"the one and only" 222
"the one in the" 89
"the one on the" 79
"the one thing i" 89
"the one thing that" 102
"the one who is" 69
"the one with the" 155
"the one you love" 79
"the ones who are" 51
"the only good thing" 70
"the only one i" 133
"the only one in" 100
"the only one that" 273
"the only one to" 53
"the only one who" 537
"the only one with" 52
"the only ones who" 54
"the only people who" 60
"the only person i" 71
"the only person in" 75
"the only person that" 62
"the only person who" 155
"the only problem is" 60
"the only reason i" 129
"the only thing i" 358
"the only thing that" 439
"the only thing we" 52
"the only thing you" 74
"the only time i" 109
"the only way i" 118
"the only way to" 463
"the opening of the" 80
"the opportunity to be" 68
"the order of the" 66
"the other day and" 185
"the other day i" 277
"the other end of" 105
"the other half of" 55
"the other hand i" 80
"the other hand is" 70
"the other hand the" 51
"the other night i" 57
"the other side of" 546
"the other way around" 168
"the out of it" 57
"the out of me" 236
"the out of my" 79
"the out of the" 75
"the out of you" 58
"the outside of the" 94
"the oven to degrees" 74
"the oven to f" 59
"the owner of the" 104
"the part of the" 149
"the past couple of" 162
"the past few days" 232
"the past few months" 145
"the past few weeks" 168
"the past few years" 185
"the past five years" 52
"the past three years" 52
"the past two days" 57
"the past two weeks" 70
"the past two years" 125
"the people in my" 80
"the people in the" 129
"the people of the" 103
"the people who are" 122
"the people who have" 65
"the perfect time to" 84
"the perfect way to" 81
"the person you are" 54
"the place to be" 155
"the point of the" 84
"the point of this" 54
"the point of view" 57
"the point where i" 107
"the possibilities are endless" 67
"the possibility of a" 54
"the power of the" 218
"the president of the" 134
"the price is right" 52
"the price of a" 53
"the price of the" 60
"the problem is that" 140
"the pungle me app" 59
"the purpose of the" 84
"the quality of the" 155
"the real question is" 61
"the reality is that" 56
"the reason for the" 89
"the reason why i" 82
"the release of the" 90
"the remainder of the" 114
"the rest of her" 70
"the rest of his" 115
"the rest of it" 83
"the rest of my" 530
"the rest of our" 132
"the rest of the" 3474
"the rest of their" 66
"the rest of them" 68
"the rest of this" 132
"the rest of us" 420
"the rest of you" 89
"the rest of your" 332
"the result is a" 68
"the result of a" 59
"the results of the" 76
"the return of the" 75
"the right amount of" 88
"the right hand side" 63
"the right of the" 69
"the right side of" 150
"the right thing to" 147
"the right time to" 51
"the right to be" 60
"the role of the" 88
"the roof of the" 58
"the rt have a" 115
"the rt hope you" 63
"the rule of law" 63
"the rules of the" 51
"the s and s" 213
"the same amount of" 118
"the same as the" 144
"the same day as" 54
"the same for you" 56
"the same kind of" 81
"the same thing about" 56
"the same thing and" 61
"the same thing as" 88
"the same thing but" 51
"the same thing i" 110
"the same time and" 71
"the same time as" 139
"the same time i" 243
"the same time it" 67
"the same time the" 118
"the same time you" 51
"the same way about" 66
"the same way as" 85
"the same way i" 116
"the same way that" 78
"the same without you" 74
"the season finale of" 79
"the second half of" 138
"the second time in" 63
"the second world war" 58
"the sentiment is from" 84
"the shape of a" 59
"the shape of the" 66
"the shout out i" 65
"the shout out we" 55
"the show last night" 58
"the side of a" 55
"the side of my" 58
"the side of the" 509
"the sides of the" 165
"the silk tie likes" 83
"the site of the" 57
"the size of a" 196
"the size of the" 256
"the size of your" 59
"the sky is the" 54
"the smell of the" 71
"the sound of a" 81
"the sound of the" 136
"the source of the" 66
"the spirit of the" 130
"the stage at the" 58
"the start of a" 140
"the start of the" 316
"the state of the" 145
"the statue of liberty" 52
"the story of a" 86
"the story of how" 60
"the story of the" 166
"the street from the" 60
"the strength of the" 65
"the success of the" 62
"the sun and the" 51
"the sun is out" 100
"the sun is shining" 159
"the surface of the" 111
"the swing of things" 99
"the tail end of" 52
"the th and th" 64
"the th anniversary of" 195
"the th be with" 117
"the th of july" 79
"the thanks for the" 58
"the theme of the" 53
"the things i do" 60
"the things i love" 61
"the things that are" 66
"the things that i" 106
"the things we do" 56
"the things you do" 66
"the three of us" 107
"the time but i" 58
"the time has come" 77
"the time i get" 59
"the time i got" 81
"the time i have" 60
"the time i was" 114
"the time it was" 52
"the time of the" 176
"the time of year" 61
"the time to do" 98
"the time to get" 80
"the time to read" 54
"the time we got" 54
"the tip of the" 86
"the title of the" 93
"the title of this" 67
"the to do list" 56
"the top and bottom" 59
"the top of a" 84
"the top of his" 62
"the top of my" 301
"the top of the" 1041
"the top of this" 59
"the top of your" 79
"the truth is that" 103
"the turn of the" 56
"the two of them" 136
"the two of us" 144
"the two of you" 57
"the type of person" 68
"the u s and" 128
"the u s department" 69
"the u s government" 74
"the u s is" 55
"the united states and" 180
"the united states in" 63
"the united states is" 52
"the united states of" 106
"the united states the" 52
"the ups and downs" 65
"the use of a" 55
"the use of the" 111
"the value of the" 71
"the vast majority of" 134
"the very first time" 71
"the view of the" 59
"the voice of the" 68
"the wake of the" 57
"the wall street journal" 84
"the wallingford ct show" 71
"the way back to" 113
"the way home from" 64
"the way i am" 77
"the way i do" 51
"the way i feel" 53
"the way i like" 67
"the way i see" 64
"the way i was" 54
"the way in which" 69
"the way it is" 141
"the way it was" 76
"the way of the" 98
"the way that you" 56
"the way they are" 73
"the way things are" 56
"the way to a" 53
"the way to go" 172
"the way to the" 337
"the way to work" 107
"the way up to" 54
"the way you are" 118
"the way you look" 52
"the way you think" 84
"the way you want" 84
"the ways in which" 66
"the weather has been" 65
"the weight of the" 88
"the whole point of" 58
"the whole thing is" 54
"the whole time i" 63
"the whole wide world" 52
"the wild things are" 87
"the winner of the" 223
"the winner will be" 114
"the winners of the" 55
"the wizard of oz" 69
"the word about our" 53
"the word of the" 65
"the word out about" 51
"the words of the" 72
"the work of the" 70
"the world a better" 76
"the world famous comic" 59
"the world go round" 89
"the world i love" 66
"the world if you" 72
"the world is a" 94
"the world na na" 57
"the world of the" 58
"the world to me" 270
"the world trade center" 58
"the world would be" 96
"the worst part of" 58
"the wrong side of" 99
"the year of the" 117
"their way to the" 63
"them all the time" 68
"them as much as" 55
"them na na na" 83
"them out of the" 86
"them thanks for the" 70
"then all of a" 53
"then back to the" 51
"then i'm going to" 55
"then i have to" 70
"then it will be" 66
"then there are the" 72
"then there is the" 72
"then there was the" 58
"then we went to" 52
"then you need to" 59
"there's a lot of" 256
"there's going to be" 72
"there's just something about" 52
"there's no need to" 70
"there's no such thing" 88
"there's nothing wrong with" 74
"there's still time to" 55
"there a way to" 96
"there are a couple" 97
"there are a few" 362
"there are a lot" 448
"there are a number" 110
"there are lots of" 240
"there are many more" 52
"there are many things" 56
"there are more than" 65
"there are only two" 69
"there are people who" 67
"there are plenty of" 232
"there are so many" 789
"there are some things" 71
"there are those who" 72
"there are times when" 100
"there are tons of" 69
"there are too many" 120
"there are very few" 64
"there can be no" 60
"there has been a" 147
"there has to be" 131
"there have been a" 70
"there have been some" 54
"there i said it" 80
"there is a big" 55
"there is a chance" 53
"there is a difference" 78
"there is a good" 66
"there is a great" 77
"there is a huge" 64
"there is a lot" 307
"there is a new" 114
"there is a reason" 72
"there is a very" 68
"there is also a" 144
"there is also the" 53
"there is always a" 102
"there is going to" 51
"there is more to" 67
"there is no better" 68
"there is no doubt" 104
"there is no need" 108
"there is no one" 106
"there is no other" 66
"there is no reason" 104
"there is no such" 192
"there is no way" 272
"there is not a" 83
"there is nothing like" 102
"there is nothing more" 93
"there is nothing to" 76
"there is nothing wrong" 69
"there is one thing" 61
"there is only one" 220
"there is plenty of" 59
"there is so much" 307
"there is something about" 78
"there is still a" 79
"there is still time" 79
"there is such a" 79
"there may be a" 82
"there might be a" 60
"there must be a" 76
"there needs to be" 107
"there seems to be" 132
"there should be a" 171
"there thanks for the" 134
"there to be a" 54
"there used to be" 55
"there was a little" 55
"there was a lot" 127
"there was a time" 95
"there was also a" 67
"there was no way" 138
"there was only one" 74
"there was so much" 71
"there were a couple" 67
"there were a few" 123
"there were a lot" 98
"there were lots of" 60
"there were so many" 153
"there will also be" 54
"there will always be" 119
"there will be a" 484
"there will be an" 77
"there will be more" 131
"there will be no" 219
"there will be some" 67
"there would be a" 108
"there would be no" 174
"there you have it" 216
"these are some of" 65
"they also have a" 51
"they are going to" 268
"they are in the" 97
"they are looking for" 69
"they are supposed to" 55
"they are talking about" 56
"they are the best" 82
"they are trying to" 96
"they don't have a" 60
"they don't have to" 102
"they don't want to" 101
"they have the best" 53
"they have to be" 90
"they know how to" 62
"they need to be" 123
"they need to get" 60
"they seem to be" 93
"they sing happy birthday" 66
"they used to be" 68
"they want to be" 96
"they want to do" 62
"they were able to" 77
"they were going to" 156
"they were in the" 73
"they would like to" 52
"thing i've ever seen" 57
"thing i want to" 73
"thing in the morning" 98
"thing in the world" 178
"thing of the past" 61
"thing to do is" 95
"thing you can do" 84
"things are going to" 65
"things are going well" 90
"things come to those" 69
"things i want to" 118
"things in life are" 70
"things in my life" 72
"things in the world" 72
"things that make me" 52
"things to do in" 67
"things you can do" 62
"think a lot of" 94
"think about it i" 65
"think i'm going to" 398
"think i'm in love" 57
"think i am going" 82
"think i can do" 59
"think i have a" 157
"think i may be" 53
"think i may have" 87
"think i might be" 64
"think i might have" 80
"think i need a" 97
"think i need to" 206
"think i want to" 78
"think i will be" 56
"think i would have" 59
"think it's going to" 78
"think it's safe to" 51
"think it's time for" 72
"think it's time to" 107
"think it is a" 81
"think it might be" 68
"think it was a" 103
"think it was the" 52
"think it will be" 140
"think it would be" 259
"think like a man" 259
"think of a better" 74
"think of all the" 104
"think of it as" 166
"think that would be" 51
"think there is a" 69
"think this is a" 106
"think this is the" 95
"think we need to" 89
"think you need to" 71
"thinking about getting a" 70
"thinking the same thing" 172
"this account to support" 57
"this all the time" 72
"this could be a" 81
"this could be the" 61
"this day and age" 68
"this has been a" 190
"this has been the" 73
"this has to be" 79
"this is a big" 78
"this is a good" 260
"this is a great" 344
"this is a little" 56
"this is a new" 62
"this is a pretty" 59
"this is a really" 66
"this is a very" 205
"this is crazy but" 165
"this is exactly what" 59
"this is going to" 684
"this is gonna be" 234
"this is how i" 115
"this is how it" 54
"this is how the" 51
"this is how we" 66
"this is how you" 59
"this is just a" 143
"this is just the" 84
"this is my favorite" 80
"this is my first" 223
"this is my last" 99
"this is my new" 64
"this is not a" 376
"this is not an" 70
"this is not the" 215
"this is not to" 60
"this is one of" 611
"this is part of" 57
"this is probably the" 55
"this is so true" 52
"this is something that" 65
"this is such a" 123
"this is the best" 258
"this is the day" 64
"this is the first" 502
"this is the kind" 68
"this is the last" 167
"this is the most" 143
"this is the one" 90
"this is the only" 125
"this is the part" 61
"this is the perfect" 58
"this is the same" 74
"this is the second" 103
"this is the third" 54
"this is the time" 70
"this is the way" 62
"this is the worst" 70
"this is what happens" 96
"this is what i" 426
"this is what it" 58
"this is what the" 66
"this is what we" 98
"this is what you" 69
"this is where i" 122
"this is where the" 100
"this is why i" 414
"this is why we" 92
"this may be a" 53
"this may be the" 58
"this might be a" 64
"this might be the" 72
"this morning and i" 58
"this morning i was" 66
"this morning on the" 51
"this na na na" 59
"this one is a" 79
"this one is for" 51
"this part of the" 94
"this past week i" 56
"this past weekend i" 71
"this should be a" 57
"this should be interesting" 88
"this side of the" 68
"this sort of thing" 63
"this thanks for the" 61
"this time i was" 76
"this time it was" 85
"this time last year" 106
"this time of the" 92
"this time of year" 458
"this was a great" 72
"this was going to" 83
"this was my first" 100
"this was not a" 51
"this was one of" 135
"this was the best" 57
"this was the first" 147
"this week and i" 56
"this week has been" 100
"this week i am" 79
"this week i have" 88
"this week i will" 56
"this week is going" 52
"this week we are" 85
"this week we have" 64
"this weekend at the" 80
"this will be a" 209
"this will be my" 103
"this will be the" 188
"this would be a" 166
"this would be the" 82
"this year and i" 56
"this year i am" 79
"this year i have" 61
"this year will be" 55
"those of us who" 257
"those of you that" 105
"those of you who" 592
"those were the days" 77
"those who do not" 82
"those who have been" 60
"those who want to" 94
"thought for the day" 60
"thought i was going" 101
"thought i was the" 117
"thought i would be" 81
"thought i would share" 126
"thought it might be" 89
"thought it was a" 284
"thought it was funny" 80
"thought it was going" 59
"thought it was just" 84
"thought it was the" 74
"thought it would be" 592
"thought that was a" 64
"thought the same thing" 73
"thoughts and prayers are" 57
"thoughts and prayers go" 65
"three and a half" 75
"through the end of" 52
"through the eyes of" 58
"through the rest of" 52
"thx for the follow" 259
"thx for the mention" 60
"thx for the rt" 94
"thx for the shout" 51
"tickets go on sale" 92
"time and time again" 105
"time for a change" 56
"time for a new" 122
"time for me to" 334
"time for us to" 54
"time for you to" 85
"time i go to" 64
"time i have to" 56
"time i see a" 59
"time i see you" 64
"time i went to" 52
"time in a long" 74
"time in my life" 152
"time is running out" 52
"time it was a" 51
"time na na na" 64
"time of my life" 55
"time of the year" 261
"time of with nike" 134
"time of year when" 55
"time of your life" 59
"time thank you for" 56
"time thanks for the" 108
"time to catch up" 82
"time to do it" 110
"time to do some" 51
"time to get a" 57
"time to get back" 133
"time to get my" 75
"time to get out" 58
"time to get ready" 91
"time to get some" 88
"time to get the" 69
"time to get to" 105
"time to get up" 62
"time to go home" 85
"time to go to" 160
"time to hit the" 105
"time to make a" 80
"time to make the" 53
"time to move on" 87
"time to take a" 88
"time to think about" 82
"time to work on" 80
"time when i was" 51
"time with my family" 81
"times in a row" 79
"tip of the day" 294
"tips on how to" 81
"to a boil and" 61
"to a bunch of" 57
"to a couple of" 71
"to a good start" 92
"to a great start" 131
"to a group of" 55
"to a lot of" 173
"to a whole new" 82
"to act like a" 58
"to add a little" 63
"to add to my" 93
"to add to the" 152
"to add to your" 55
"to admit that i" 90
"to all my followers" 160
"to all my friends" 136
"to all my new" 220
"to all of my" 158
"to all of our" 353
"to all of the" 314
"to all of us" 105
"to all of you" 454
"to all our new" 72
"to all the beautiful" 54
"to all the moms" 152
"to all the mothers" 145
"to all the new" 78
"to all the people" 98
"to all the wonderful" 67
"to all those who" 110
"to all who attended" 52
"to all who came" 182
"to all who have" 59
"to and for the" 51
"to any of the" 62
"to be a beautiful" 59
"to be a better" 127
"to be a big" 86
"to be a bit" 122
"to be a busy" 62
"to be a fan" 62
"to be a fun" 84
"to be a good" 519
"to be a great" 442
"to be a guest" 65
"to be a little" 169
"to be a long" 216
"to be a lot" 100
"to be a new" 56
"to be a part" 511
"to be a real" 59
"to be a very" 148
"to be able to" 1785
"to be added to" 57
"to be an amazing" 55
"to be apart of" 90
"to be at the" 280
"to be at work" 77
"to be aware of" 82
"to be back at" 60
"to be back in" 259
"to be back on" 81
"to be better than" 61
"to be confused with" 53
"to be done with" 88
"to be followed by" 51
"to be found in" 65
"to be friends with" 70
"to be going to" 60
"to be honest i" 239
"to be honest i'm" 53
"to be in a" 273
"to be in it" 60
"to be in my" 94
"to be in the" 657
"to be in your" 66
"to be included in" 62
"to be involved in" 53
"to be kidding me" 73
"to be more than" 57
"to be on a" 127
"to be on my" 67
"to be on the" 465
"to be one of" 477
"to be out of" 115
"to be part of" 466
"to be proud of" 76
"to be ready for" 53
"to be so much" 56
"to be such a" 71
"to be thankful for" 135
"to be that way" 53
"to be the best" 316
"to be the case" 56
"to be the first" 150
"to be the most" 188
"to be the next" 92
"to be the one" 100
"to be the only" 104
"to be the same" 70
"to be there for" 109
"to be used in" 64
"to be with the" 52
"to be with you" 103
"to be working on" 52
"to be working with" 104
"to believe that the" 55
"to both of you" 57
"to bring out the" 51
"to buy a new" 84
"to call it a" 120
"to catch up on" 360
"to catch up with" 215
"to change the world" 132
"to chat with you" 76
"to check it out" 452
"to check out my" 86
"to check out our" 127
"to check out the" 430
"to check out your" 61
"to check them out" 93
"to check us out" 75
"to cheer me up" 56
"to claim your prize" 64
"to come back and" 75
"to come back to" 183
"to come in and" 68
"to come in the" 57
"to come out and" 90
"to come out of" 118
"to come over and" 65
"to come to the" 149
"to come up with" 471
"to connect with you" 137
"to create a new" 54
"to deal with a" 71
"to deal with it" 96
"to deal with the" 200
"to deal with this" 62
"to decide what to" 53
"to do a little" 101
"to do a lot" 73
"to do all the" 61
"to do and i" 52
"to do but i" 55
"to do for the" 60
"to do in the" 111
"to do is to" 83
"to do it again" 182
"to do it all" 87
"to do it and" 79
"to do it but" 55
"to do it for" 85
"to do it i" 102
"to do it in" 101
"to do it right" 67
"to do just that" 65
"to do list for" 55
"to do na na" 52
"to do on a" 57
"to do so i" 75
"to do something about" 95
"to do something with" 66
"to do that i" 75
"to do the right" 64
"to do the same" 289
"to do this weekend" 64
"to do to get" 122
"to do what i" 101
"to do what to" 77
"to do what you" 82
"to do when i" 51
"to do when you" 56
"to do with a" 82
"to do with all" 56
"to do with it" 288
"to do with me" 65
"to do with my" 182
"to do with myself" 87
"to do with that" 64
"to do with the" 504
"to do with them" 71
"to do with this" 76
"to do with your" 64
"to each other and" 76
"to ensure that the" 56
"to enter to win" 61
"to everyone that came" 79
"to everyone who came" 363
"to everyone who has" 77
"to everyone who made" 55
"to everyone who participated" 62
"to fall in love" 85
"to feel like a" 52
"to figure it out" 134
"to figure out a" 88
"to figure out how" 430
"to figure out if" 67
"to figure out the" 116
"to figure out what" 355
"to figure out where" 57
"to figure out why" 86
"to finally meet you" 69
"to find a good" 66
"to find a job" 80
"to find a new" 99
"to find a place" 55
"to find a way" 186
"to find out about" 62
"to find out how" 166
"to find out if" 85
"to find out more" 134
"to find out that" 98
"to find out the" 105
"to find out what" 217
"to find out where" 56
"to find out who" 79
"to find something to" 75
"to find the best" 57
"to find the right" 84
"to find ways to" 59
"to focus on the" 136
"to follow me and" 55
"to follow me back" 54
"to follow me i" 71
"to follow me on" 115
"to follow me please" 51
"to follow you back" 67
"to for my dreams" 57
"to for the follow" 54
"to get a better" 57
"to get a few" 83
"to get a good" 110
"to get a job" 100
"to get a little" 120
"to get a lot" 56
"to get a new" 148
"to get all the" 74
"to get away from" 165
"to get back in" 146
"to get back into" 175
"to get back on" 201
"to get back to" 607
"to get caught up" 78
"to get down to" 52
"to get her to" 63
"to get him to" 98
"to get home and" 68
"to get in for" 94
"to get in on" 81
"to get in the" 186
"to get in touch" 114
"to get into a" 57
"to get into the" 199
"to get it all" 52
"to get it back" 61
"to get it done" 98
"to get it in" 91
"to get it out" 74
"to get it right" 67
"to get it to" 56
"to get me to" 130
"to get my hair" 75
"to get my hands" 98
"to get noticed by" 72
"to get off the" 98
"to get off work" 62
"to get on my" 68
"to get on that" 54
"to get on the" 171
"to get one of" 53
"to get out and" 137
"to get out of" 805
"to get out the" 65
"to get out there" 63
"to get people to" 80
"to get ready for" 268
"to get ready to" 59
"to get rid of" 515
"to get some sleep" 72
"to get started on" 67
"to get the best" 57
"to get the most" 56
"to get the word" 64
"to get them to" 108
"to get things done" 72
"to get through the" 85
"to get to a" 64
"to get to know" 215
"to get to the" 461
"to get to work" 132
"to get up and" 164
"to get up at" 74
"to get up early" 68
"to get up to" 74
"to get used to" 166
"to get you to" 122
"to getting to know" 54
"to give a shout" 58
"to give her a" 52
"to give him a" 59
"to give it a" 316
"to give it to" 112
"to give me a" 177
"to give me the" 52
"to give them a" 87
"to give up on" 83
"to give up the" 51
"to give us a" 83
"to give you a" 218
"to give you an" 56
"to go ahead and" 99
"to go along with" 117
"to go back and" 159
"to go back to" 746
"to go for a" 175
"to go for the" 81
"to go home and" 157
"to go in the" 111
"to go into the" 96
"to go on a" 213
"to go on the" 106
"to go out and" 183
"to go out for" 55
"to go out to" 76
"to go see the" 95
"to go through the" 97
"to go to a" 334
"to go to bed" 384
"to go to college" 72
"to go to my" 144
"to go to school" 342
"to go to sleep" 378
"to go to the" 1319
"to go to this" 67
"to go to work" 284
"to go with a" 61
"to go with it" 89
"to go with me" 57
"to go with the" 154
"to grow up and" 61
"to hang out with" 340
"to have a baby" 59
"to have a good" 172
"to have a great" 119
"to have a little" 108
"to have a lot" 65
"to have a new" 51
"to have been a" 77
"to have some fun" 54
"to have such a" 81
"to have to get" 56
"to have to go" 52
"to have you as" 83
"to have you back" 93
"to have you here" 75
"to have you in" 108
"to have you on" 151
"to head back to" 69
"to head out to" 68
"to head to the" 107
"to hear about it" 83
"to hear about the" 116
"to hear about your" 160
"to hear all about" 75
"to hear from you" 434
"to hear more about" 117
"to hear that i" 76
"to hear what you" 132
"to hear your thoughts" 83
"to hearing from you" 78
"to help me out" 55
"to help me with" 65
"to help with the" 78
"to help you out" 57
"to hit the gym" 75
"to hit the road" 56
"to hold on to" 101
"to hurry up and" 63
"to introduce you to" 79
"to invest in a" 59
"to invite you to" 54
"to join in the" 70
"to join us for" 64
"to keep an eye" 88
"to keep in mind" 64
"to keep in touch" 72
"to keep track of" 117
"to keep up with" 339
"to kick off the" 80
"to kimberly and sasha" 66
"to know about the" 63
"to know each other" 76
"to know how much" 51
"to know how to" 155
"to know if you" 65
"to know more about" 122
"to know that i" 117
"to know that you" 82
"to know what is" 51
"to know what the" 55
"to know what you" 96
"to learn about the" 73
"to learn how to" 400
"to learn more about" 322
"to leave a comment" 88
"to leave the house" 62
"to let everyone know" 56
"to let go of" 170
"to let it go" 58
"to let me know" 171
"to let them know" 70
"to let us know" 97
"to let you know" 348
"to listen to it" 65
"to listen to the" 173
"to live in a" 116
"to live in the" 127
"to live up to" 104
"to look at a" 54
"to look at it" 101
"to look at the" 260
"to look for a" 51
"to look forward to" 280
"to look like a" 110
"to look out for" 70
"to make a card" 90
"to make a change" 53
"to make a decision" 72
"to make a difference" 150
"to make a few" 61
"to make a living" 62
"to make a new" 67
"to make a trip" 55
"to make fun of" 70
"to make it a" 170
"to make it better" 60
"to make it easier" 75
"to make it happen" 154
"to make it in" 66
"to make it look" 91
"to make it more" 61
"to make it out" 85
